Индекс,Тип региона,Регион,Тип района,Район,Тип города,Город,Тип н/п,Н/п,Код КЛАДР,Код ФИАС,Уровень по ФИАС,Признак центра района или региона,Код ОКАТО,Код ОКТМО,Код ИФНС,Часовой пояс,Широта,Долгота,Федеральный округ,Население
617470,край,Пермский,,,г,Кунгур,,,5900000900000,73e5113d-949a-4a9e-8e44-6eae9ef93747,4: город,0,57422000000,57722000001,5917,UTC701,57.4283217,56.9437787,Приволжский,67857
618900,край,Пермский,,,г,Лысьва,,,5900001000000,5d7c95a5-a4d7-4fb4-9774-93e527636a9e,4: город,0,57427000000,57726000001,5918,UTC702,58.0995987,57.8085728,Приволжский,67712
617000,край,Пермский,р-н,Нытвенский,г,Нытва,,,5901400100000,a49957ba-7860-484f-bf7a-abbbe1d76bab,4: город,1,57234501000,57634101001,5916,UTC703,57.9337429,55.3357261,Приволжский,19041
618120,край,Пермский,р-н,Осинский,г,Оса,,,5901600100000,18e7b084-c83f-40bf-9378-d26628528a19,4: город,1,57240501000,57640101001,5900,UTC704,57.2889992,55.4688982,Приволжский,22420
618100,край,Пермский,р-н,Оханский,г,Оханск,,,5901800100000,48159476-c6db-4258-a0bc-f8ee52e7aef6,4: город,1,57242501000,57642101001,5933,UTC705,57.7178946,55.387153,Приволжский,7597
617140,край,Пермский,р-н,Очерский,г,Очер,,,5901900100000,6a9b1a8a-5da1-470c-a03a-ecbb3cee0ee9,4: город,1,57244501000,57644101001,5933,UTC706,57.8851991,54.7161756,Приволжский,15003
614000,край,Пермский,,,г,Пермь,,,5900000100000,a309e4ce-2f36-4106-b1ca-53e0f48a6d95,4: город,2,57401000000,57701000001,5900,UTC707,58.0103211,56.2341778,Приволжский,1000679
618541,край,Пермский,,,г,Соликамск,,,5900001100000,8b698775-fe5e-4fc0-9f0d-272855d82d15,4: город,0,57430000000,57730000001,5919,UTC708,59.6483518,56.7710358,Приволжский,97239
618460,край,Пермский,р-н,Усольский,г,Усолье,,,5902400100000,9acef094-749b-406f-89a2-98c02ebf50c5,4: город,1,57253501000,57653101001,5911,UTC709,59.4279356,56.6837783,Приволжский,5694
617760,край,Пермский,,,г,Чайковский,,,5900001200000,06d7a6d6-8f57-4e5a-b698-2bc44c92bb84,4: город,0,57435000000,57654101001,5959,UTC710,56.7780203,54.1478482,Приволжский,82933
618601,край,Пермский,р-н,Чердынский,г,Чердынь,,,5902700100000,242133ad-1c0f-43f0-9865-7b5f914a778f,4: город,1,57256501000,57656101001,5919,UTC711,60.4011184,56.4801391,Приволжский,4920
617040,край,Пермский,р-н,Ильинский,г,Чермоз,,,5900800200000,8f353d4e-1374-4a88-a06b-51c6a3f9acd1,4: город,0,57220504000,57620104001,5907,UTC712,58.7842527,56.1507562,Приволжский,4017
617830,край,Пермский,р-н,Чернушинский,г,Чернушка,,,5902800100000,c3a35399-c5ea-4f12-bf34-c2cc21e1cc60,4: город,1,57257501000,57657101001,5957,UTC713,56.5161079,56.0763919,Приволжский,33275
618200,край,Пермский,,,г,Чусовой,,,5900001300000,784b1911-182d-476b-a4ad-0f3fa1ef7777,4: город,0,57440000000,57658101001,5921,UTC714,58.2974725,57.8193122,Приволжский,46740
692330,край,Приморский,,,г,Арсеньев,,,2500000200000,36e4c7ce-7320-48ee-8320-0587c1e09917,4: город,0,05403000000,05703000,2500,UTC720,44.16208,133.269622,Дальневосточный,56742
692486,край,Приморский,,,г,Артем,,,2500000300000,3ce80b09-9b72-4e68-9b2d-becaaee4570e,4: город,0,05405000000,05705000,2502,UTC721,43.350053,132.1596594,Дальневосточный,102636
692801,край,Приморский,,,г,Большой Камень,,,2500000700000,1315186b-9ae8-4f92-b3a5-1db055c15358,4: город,0,05406000000,05706000,2503,UTC722,43.1112737,132.3480354,Дальневосточный,39257
690000,край,Приморский,,,г,Владивосток,,,2500000100000,7b6de6a5-86d0-4735-b11a-499081111af8,4: город,2,05401000000,05701000,2500,UTC723,43.1163807,131.882348,Дальневосточный,592069
692437,край,Приморский,,,г,Дальнегорск,,,2500000800000,b2a863e2-37be-4858-b65e-0babc3872052,4: город,0,05407000000,05707000,2505,UTC724,44.5539909,135.5662536,Дальневосточный,37503
692130,край,Приморский,,,г,Дальнереченск,,,2500000900000,e6e6c2b1-20cf-47a7-9a4b-39e8a96cc5c8,4: город,0,05408000000,05708000,2506,UTC725,45.9307882,133.7316542,Дальневосточный,27601
692031,край,Приморский,,,г,Лесозаводск,,,2500001200000,71b4cdae-5e53-4406-a418-1e8b5c17dc2e,4: город,0,05411000000,05711000,2507,UTC726,45.4780192,133.4185501,Дальневосточный,36975
692900,край,Приморский,,,г,Находка,,,2500000400000,225a3506-35aa-4456-8bd7-244bdfbc4eaf,4: город,0,05414000000,05714000,2508,UTC727,42.8240404,132.8927812,Дальневосточный,159695
692851,край,Приморский,,,г,Партизанск,,,2500000500000,b62edf86-4257-4e80-ade6-857529bd1b1e,4: город,0,05417000000,05717000,2509,UTC728,43.1279833,133.1264754,Дальневосточный,38648
692230,край,Приморский,,,г,Спасск-Дальний,,,2500001000000,e55554eb-c571-49d2-bf69-c3c4acf8b10b,4: город,0,05420000000,05720000,2510,UTC729,44.5900929,132.8157564,Дальневосточный,44166
692500,край,Приморский,,,г,Уссурийск,,,2500001100000,de7335fb-9baa-48eb-927d-0bb299b2e5bc,4: город,0,05423000000,05723000001,2511,UTC730,43.79726,131.9517262,Дальневосточный,157946
692880,край,Приморский,,,г,Фокино,,,2500000600000,fdb16823-586f-43d2-a1b4-b1c7c7f00bcd,4: город,0,05547000000,05747000,2503,UTC731,42.9707163,132.4110209,Дальневосточный,23683
182100,обл,Псковская,,,г,Великие Луки,,,6000000200000,ca091eae-2c39-4730-b57d-b2fa570f71cb,4: город,0,58410000000,58710000,6000,UTC725,56.3321847,30.550757,Северо-Западный,98778
181600,обл,Псковская,р-н,Гдовский,г,Гдов,,,6000400100000,cdbe4f8f-1a44-4c99-a3c8-06b501a3ad2e,4: город,1,58208501000,58608101001,6027,UTC726,58.7432585,27.8263328,Северо-Западный,4379
182670,обл,Псковская,р-н,Дновский,г,Дно,,,6000600100000,31e4b2e4-ae67-43db-82ea-8728cd5a71c7,4: город,1,58212501000,58612101,6030,UTC727,57.8269802,29.9629569,Северо-Западный,9061
182500,обл,Псковская,р-н,Невельский,г,Невель,,,6001000100000,6570fdb6-7602-477e-a783-f186456dabfe,4: город,1,58220501000,58620101001,6009,UTC728,56.0201544,29.9240505,Северо-Западный,16324
182440,обл,Псковская,р-н,Новоржевский,г,Новоржев,,,6001100100000,236c48ca-48c9-471f-8891-0b73ea89bc2b,4: город,1,58223501000,58623101001,6031,UTC729,57.0298332,29.343333,Северо-Западный,3695
182200,обл,Псковская,р-н,Новосокольнический,г,Новосокольники,,,6001200100000,af8fb4a0-5d4e-4e0e-94fc-20021da2f67a,4: город,1,58226501000,58626101001,6025,UTC730,56.3407627,30.1527712,Северо-Западный,8119
182333,обл,Псковская,р-н,Опочецкий,г,Опочка,,,6001300100000,59c2f176-3b63-4086-bc6c-efa246c64a1e,4: город,1,58229501000,58629101001,6031,UTC731,56.7107956,28.6717455,Северо-Западный,11601
181353,обл,Псковская,р-н,Островский,г,Остров,,,6001400100000,67d379ab-16ac-40d0-95c0-f5f1cbeb578d,4: город,1,58233501000,58633101001,6032,UTC732,57.3452408,28.3437107,Северо-Западный,21670
181502,обл,Псковская,р-н,Печорский,г,Печоры,,,6001600100000,8cb44bcc-4e46-409a-972a-b99a59fcc7e9,4: город,1,58240501000,58640101001,6032,UTC733,57.8146689,27.6222823,Северо-Западный,12308
182620,обл,Псковская,р-н,Порховский,г,Порхов,,,6001800100000,c02d55c3-2086-400f-81b7-f1f540f31a87,4: город,1,58247501000,58647101,6030,UTC734,57.7764223,29.5436424,Северо-Западный,10608
180000,обл,Псковская,,,г,Псков,,,6000000100000,2858811e-448a-482e-9863-e03bf06bb5d4,4: город,2,58401000000,58701000001,6027,UTC735,57.819284,28.3318188,Северо-Западный,203974
182300,обл,Псковская,р-н,Пустошкинский,г,Пустошка,,,6001900100000,28a7a368-16ab-4ffc-9b3e-4a4c3e16bf74,4: город,1,58250501000,58650101001,6009,UTC736,56.3375131,29.3668243,Северо-Западный,4619
181410,обл,Псковская,р-н,Пыталовский,г,Пыталово,,,6002100100000,8cfcdc08-f726-4aff-abfa-b20199b32172,4: город,1,58253501000,58653101001,6032,UTC737,57.0637109,27.9234759,Северо-Западный,5826
182250,обл,Псковская,р-н,Себежский,г,Себеж,,,6002200100000,749fbd77-ddae-408b-8ad8-154a0a22306a,4: город,1,58254501000,58654101001,6009,UTC738,56.2907663,28.4725735,Северо-Западный,6375
346780,обл,Ростовская,,,г,Азов,,,6100001300000,a216cad5-7027-40b8-b1a1-d64abefbd5cd,4: город,0,60404000000,60704000001,6188,UTC739,47.1120631,39.4232597,Южный,82882
346720,обл,Ростовская,р-н,Аксайский,г,Аксай,,,6100300100000,9bebf626-3ee7-4e1b-9e91-569c9d402152,4: город,1,60202501000,60602101001,6181,UTC740,47.2676075,39.8755485,Южный,41984
346880,обл,Ростовская,,,г,Батайск,,,6100000300000,3809afb6-fdfd-4115-9e55-236abf108c81,4: город,0,60407000000,60707000,6181,UTC741,47.138321,39.7508382,Южный,112400
347040,обл,Ростовская,р-н,Белокалитвинский,г,Белая Калитва,,,6100500100000,2d38257c-c09e-405d-af01-93fc9cd3f6cd,4: город,1,60206501000,60606101001,6192,UTC742,48.176948,40.8033169,Южный,43688
347360,обл,Ростовская,,,г,Волгодонск,,,6100000400000,1a453dcd-8885-4999-923b-1bbaa5a1cec4,4: город,0,60412000000,60712000001,6100,UTC743,47.5165181,42.1984531,Южный,170621
347870,обл,Ростовская,,,г,Гуково,,,6100000500000,eef55456-4d89-4620-b361-d620221ad3a7,4: город,0,60415000000,60715000001,6191,UTC744,48.0449422,39.9484635,Южный,67268
346330,обл,Ростовская,,,г,Донецк,,,6100000600000,8eeb1bf2-9de9-46d5-874f-50344ca9128b,4: город,0,60417000000,60717000001,6191,UTC745,48.3350928,39.9460654,Южный,50085
346310,обл,Ростовская,,,г,Зверево,,,6100000700000,99f4120c-2af0-4c97-afbc-d17fdf350ba6,4: город,0,60418000000,60718000001,6191,UTC746,48.043451,40.1264948,Южный,22416
347740,обл,Ростовская,р-н,Зерноградский,г,Зерноград,,,6101300100000,c07d0c34-eadb-4102-bcef-7dd1a3ba27c3,4: город,1,60218501000,60618101001,6188,UTC747,46.8494991,40.312765,Южный,26850
347800,обл,Ростовская,,,г,Каменск-Шахтинский,,,6100000800000,76cb0cf6-49a5-4852-b45d-99e4ce12a7ea,4: город,0,60419000000,60719000001,6191,UTC748,48.3204412,40.268874,Южный,95306
347250,обл,Ростовская,р-н,Константиновский,г,Константиновск,,,6101800100000,89de999c-b58a-4d76-94e5-dc6152813b10,4: город,1,60225501000,60625101001,6174,UTC749,47.5773456,41.0967362,Южный,17926
346350,обл,Ростовская,р-н,Красносулинский,г,Красный Сулин,,,6101900100000,687f3695-dcc4-4591-b8b9-a316f46a459a,4: город,1,60226501000,60626101001,6191,UTC750,47.8830826,40.0781385,Южный,40866
346130,обл,Ростовская,р-н,Миллеровский,г,Миллерово,,,6102300100000,ac927a82-e1dc-4485-b0e0-59f019b8f295,4: город,1,60232501000,60632101001,6173,UTC751,48.925821,40.3983302,Южный,36493
347210,обл,Ростовская,р-н,Морозовский,г,Морозовск,,,6102500100000,933cca52-9ab1-490e-b674-ec3789233e28,4: город,1,60234501000,60634101001,6192,UTC752,48.3511724,41.8308006,Южный,27644
346400,обл,Ростовская,,,г,Новочеркасск,,,6100000900000,28bafcb3-92b2-445b-9443-a341be73fdb9,4: город,0,60427000000,60727000001,6183,UTC753,47.4119248,40.1042066,Южный,169039
346900,обл,Ростовская,,,г,Новошахтинск,,,6100001000000,bce1a4f2-7576-4427-8bd8-8d8b4e35ad11,4: город,0,60430000000,60730000,6182,UTC754,47.7576522,39.9364709,Южный,111087
347540,обл,Ростовская,р-н,Пролетарский,г,Пролетарск,,,6103200100000,efa48912-9bcc-42ac-959d-289e9a75b046,4: город,1,60245501000,60645101001,6186,UTC755,46.7038968,41.7274533,Южный,20267
344000,обл,Ростовская,,,г,Ростов-на-Дону,,,6100000100000,c1cfe4b9-f7c2-423c-abfa-6ed1c05a15c5,4: город,2,60401000000,60701000001,6100,UTC756,47.2224364,39.7187866,Южный,1091544
347630,обл,Ростовская,р-н,Сальский,г,Сальск,,,6103500100000,971ba684-f38b-4229-ba72-0d6fe8e179c4,4: город,1,60250501000,60650101001,6186,UTC757,46.4751689,41.5412229,Южный,61312
346630,обл,Ростовская,р-н,Семикаракорский,г,Семикаракорск,,,6103600100000,29b72146-2e5d-4841-a1c3-ce2c3f47aa35,4: город,1,60251501000,60651101001,6183,UTC758,47.5177981,40.811585,Южный,23884
347900,обл,Ростовская,,,г,Таганрог,,,6100001100000,d72c95ed-9fdd-4f27-b94f-898fc3f1177d,4: город,0,60437000000,60737000001,6154,UTC759,47.2094907,38.935154,Южный,257692
347320,обл,Ростовская,р-н,Цимлянский,г,Цимлянск,,,6104200100000,27095e32-973c-4d07-929a-c46f63076ea8,4: город,1,60257501000,60657101001,6174,UTC760,47.6477668,42.093022,Южный,15029
346500,обл,Ростовская,,,г,Шахты,,,6100001200000,dee2e80e-f2e1-4a68-93b0-b7b89b6f3e74,4: город,0,60440000000,60740000001,6182,UTC761,47.7084247,40.2159154,Южный,240152
391300,обл,Рязанская,,,г,Касимов,,,6200000400000,5ad034ad-85b5-4106-be01-3d6e8b08cb2c,4: город,1,61405000000,61705000001,6226,UTC762,54.9373788,41.3912912,Центральный,33494
391200,обл,Рязанская,р-н,Кораблинский,г,Кораблино,,,6200700100000,8ea51b23-4bd6-401a-8e5a-0b3ecaa30081,4: город,1,61212501000,61612101001,6214,UTC763,53.9245422,40.0227867,Центральный,12657
391710,обл,Рязанская,р-н,Михайловский,г,Михайлов,,,6200900100000,8afcc513-bb8b-45a9-ac0d-ce8cb43b4c60,4: город,1,61217501000,61617101001,6219,UTC764,54.2296493,39.0090857,Центральный,11783
391160,обл,Рязанская,р-н,Пронский,г,Новомичуринск,,,6201200200000,dc0c31cd-e03e-4fc3-a714-1c9f4b61cc7e,4: город,0,61225514000,61625114,6214,UTC765,54.0377979,39.7467023,Центральный,19309
391110,обл,Рязанская,р-н,Рыбновский,г,Рыбное,,,6201400100000,91d71d8c-2f1a-43c8-bc84-d78dc4245a1b,4: город,1,61227501000,61627101001,6200,UTC766,54.7255937,39.513438,Центральный,18378
